ID,Predicted
aa8f528713a8e9f,0
6b09da466cd7281,0
632b01410fb08db,1
5e7c43256391bdd,0
f4f3d9a7d6f4ba4,0
e390e962e8ccf84,1
af7fb38b975a6d5,2
cfea8f208e526ca,0
0d086373c3f0cc6,0
054ed30104c638d,0
321869b39f43e9e,0
fc4d2f9baaaae31,1
6f5da300a20aef0,1
beba57d220a4762,2
d2e412b299733c4,0
b07b24039329d89,1
693727d1b8424a2,1
c651355af513a97,1
c7acc0494ca3ffe,1
fafd0b3b3ae4657,0
e25cadff0f264b3,0
04b6a41d9c1d1c5,1
ea04935df65c299,0
9f053aa01e5e8e6,0
6f063759da1620e,1
32b32bc8811ecfd,0
3ddfb6d54fc5cbe,1
456ba202d6f322f,1
1f92432a2533f49,2
f507effa82cc667,1
a93b338c4257a7b,1
ea0df83a0f38572,0
66ec4b7c1fb6427,0
dee844d7a246531,0
a88805a3bc3b7e2,0
b93e4e39ed3cafb,1
d9d5efe7d98b163,1
f0b0a1e99c9d3c3,0
fc5bd5663d38599,1
2d08c719d63187d,0
5488d0f0b065e4c,1
9a1ffeaa399ec85,1
9e78dd77f471f70,1
8a59a98c780dfd3,0
90f4bc6813acb2f,2
84bb49c1859abe2,2
af1192c1343024d,2
ce54917233cf967,1
54e417a3504ce2b,0
c938db9d248659e,0
82d05b14bdec3e8,1
6404b103b037927,0
a140ea5ec2c0cb3,1
1447506542bf3f3,1
8154050a67c9b4e,0
a020a6e6acc09b9,0
966a3d4aeb8eea5,0
bec0795a4189276,2
6ec91d73f9c240b,1
6478bb2a3d513e0,2
df9719ce7ecd485,0
b7f4716eaa400f4,0
cccdd0d10b565fe,0
b3d3ac674aae3fc,1
93026f515aee838,2
0535ac5899528c9,0
76f5bba91b479be,0
28ca4cd28ab7534,1
5cefb55bfd3d478,0
ac76c12720709a4,2
f71a9ec32fe1abd,0
d837ff0cf514d62,0
78be7c4d21db411,2
59cd66144b9c474,2
9c04938ae57640b,0
0a2f96154c53bb7,0
aec1cef7a176cb2,2
625d6d79070373f,1
46def1c14f55522,0
0a307f0761309cb,1
321002e17ca9352,1
6192ca3f1494478,0
84a1989973c92ce,0
42afbf11500b496,2
75dc3cbc26d3f19,0
f03b060adfb752e,1
2039b431135c83a,0
b0afe13e4c7a73e,0
64b77d4b3c2e6bb,1
68c4f25f26e8362,0
6d42cebf9338c8e,2
7fff10b1ee10110,0
ec1d1e211aa4848,2
62790a06a3bf5cb,1
6f24ed50cde609a,0
a5cd5891584c7e5,1
d3d7f65cd18c424,0
12d347412f5ad2a,1
71901c4a3effccf,1
e04ef3809fde79a,1
af8e2e3558deef0,0
7f3390329651220,2
4d350a33ab50e0e,0
c50fe3902535b27,2
604997ee71cabcf,0
3c22692eaddb432,2
73c85ea873c4db0,0
7d66245c324d737,1
d276c4b1308e293,1
e61bb036424807e,2
51d64b4f5e9148c,1
366998e9ccc49cc,0
0a791d56b1a6304,0
c6e7edec4483c37,2
7629734f6837efe,0
c47d3426f160531,0
acab11e6bb93547,1
4505571fe4d60f8,0
9d4e9dab85f3a74,1
696a26f2080e26e,1
9f474914e6c7088,1
90a257625939fd5,0
b461cc6d9f8292c,0
e465f5d58d78bad,0
ce7719f45c7a43b,0
ba7eb86996d270e,0
21c4936350b703c,0
5ec75656a25423f,2
57632aacc0e9a13,0
1a3777e21de16a4,0
836a80b7e535ada,2
53684032a2f7127,0
36e56c1c284d20b,2
257e9e54407f50e,0
0b932ce78226e9d,1
14b6ec395a8cb22,0
ecfda7b23c4c5be,1
bcc99c89d70d485,0
1134519d56afba6,0
13d29db7b427a06,2
44d83d411139fe3,0
44ce0512c7149af,1
f7745b216520dff,0
c72dae2db3dd073,0
8dd3a0daf41bb48,0
68bdd254950485b,2
ea40e1807e446af,0
827860de01ca215,2
3d874adfa0e6eeb,0
52b58e7f0ef8735,0
7740bceb6d3fd3c,0
33e59a82e684a3f,1
16e9e02d2396e61,1
a26d3dd21649e17,0
a9b83bc92e9039c,0
79d16c2af84f03c,0
8b09dc937eb8a9e,0
808174c47865f2c,0
9f39d13d1194a8c,1
20637f7ad865140,1
c43439732168473,0
fbe5db2d3f33c60,2
1d93f3dbd6a4023,0
11a506e7b1f4509,0
0ab8b74655cb96c,0
25305f6c45fce68,0
7ea236acc61ca25,0
4f123af12e877f4,1
6a70949c3e55054,1
fbe9b12ead9cb8f,0
78885e3d3556d93,0
92469436e7f5a52,2
8c0d69da267afcf,0
5a0df1199572f28,2
9e765a5c1ae33b1,2
ce5ac8cae70db10,0
4db5071daa1a0bc,0
7f8bfe5a22dbd8d,0
053f55b31083d6a,0
27b84b79b4ae6e3,1
a6c9340865c4035,0
c281436ece75845,0
f313e5d4f172754,0
1d6a8f39ed8997f,1
e3e4cfccec7e2c9,2
0142ac667a8001e,1
afc9101ccc75a74,0
8f504f144cb8a82,2
e761b1661e25d8a,0
ea5c37ea8957caa,0
7b166eb90751933,0
4a7ee6db4ea7e47,1
727c374ffa49fc4,0
fb503ceb41c905a,0
36d0f5e1aa5382f,2
0886201152a3d86,0
8172a6652fa8ebd,1
bd7ea170a5f1a0d,1
6b80a189adf717c,2
bbf64d4363633d1,1
900d31e94e611e5,2
aec616f66c94a9f,1
addfc36582ccafa,1
9995cc7f6ad0562,2
2e511b38d294959,0
630fc9774828a83,2
a2c376ccd8b8a25,1
88c9298db076f1b,1
fa3bb7ad4cf4240,0
e7d6cb348f2c477,1
2d11c7ecb3eec5f,1
a574bf15e7d8b61,1
6695036c0473d7a,1
ca33f5be1181de1,0
10b9c16265327f6,1
12065435151f1ec,2
6ca7bb516c47780,2
ea8cadc02cda26f,1
5f1464bb8b7061e,1
18cd8604f341183,0
bebae9784a9babc,0
50e003c1eaebf7d,0
b2a39c917c6770d,1
77b7a5e000a95d0,1
159753bcc6a393d,1
fd09c1df26aa426,0
d5d6d90652a8ee5,0
463bd1e7222bf1b,1
3f88afc34a4dece,1
a82908775716fe1,0
064f3cdf5e02303,0
3f3fad3b4454c90,0
44eadd30f5a6513,1
c707d24c9961041,1
11c644b980cb611,0
86d3d03279adc10,0
7c08cbb31dfbb30,1
a4ce8a7d25622ba,0
7dbb55ed782b0df,1
cc4d68a4fa37733,2
11547ea51544b0c,2
80575b811f97f15,1
66341be3362cff9,1
f7e95eb984af695,0
7f138944e342d74,1
5e088d018319e18,1
dd9591029bd1950,1
0d57ac770114ddc,1
64af6a7c131df01,1
f4b068d09d24fab,0
9dbb41ab8c0bb94,2
7032b6ef4ec6c4f,1
d2b123480582d11,0
a59baa3ef9b045b,1
f000a18762bfb27,0
69251c4fa6bda45,2
6d5a2f41cd91348,0
d7e5cbaa9da2e1b,1
7cb06078c77edac,2
0f8275030bffc15,0
4c72365e3cdd616,0
872b5657427ab45,0
96e1335ccca5a06,1
eb6c92c1e4d453d,1
e730190a2a8be49,0
51dc6125feb410b,1
f32541bfefb114a,1
eda10ea88c1ff77,0
fb7e829372e80fc,0
ff6af20a9fedad3,1
28ce89e8e57c10d,1
5913f23a3f21e36,0
ebe1c608ef2c0e9,1
ca10c2d3d190c43,0
e3f7a25a2a4e996,0
e2fc94d0d1a44b6,0
ac42441a1e155cd,1
046767e2945f2c2,1
943f74958693e3a,0
f8d1e44d16da777,1
6b9edebbf62006c,2
75e8fbea561fe6c,2
d21a1c80193aa7a,1
bb5b1f12bd6c543,0
fac405f0c87147e,1
5012afafb72fd41,2
420a5350eabec08,2
ee7e28c07bd90cc,1
a421e9332eb30c4,2
07278343c488dd8,0
0e8a443b07dfa0a,0
e284b181b7db276,1
eea02e914b46e8c,2
ffef3a36924e358,0
6d6e6ef63973878,2
6956d26b89b8b1a,0
aebe7c918e07093,0
fd42749e4bace88,0
79d697956389d17,0
29d425b5d6e5297,0
cf193764fbaa075,1
e3847ba606061e1,1
556d0cae3a70ef4,2
78d530611f03705,2
60b25d7ca0c4b10,0
ee1672ce182ecd5,0
63c977efa0d94db,1
8b97f7224baa8ae,1
79f87a466eb560d,0
3ee440fb0bea0d7,0
7972dfccf9631cf,1
fd79f40a5617d6c,1
b666ba4073ae946,1
3faa9e065f89b9d,1
4cd01676332d898,0
127ed8099037310,0
7a1ca77452f4438,0
8146a7897d03942,0
13a4219cf14d8b6,1
47a35770813f9c7,0
bd4eea1aa41aeb5,0
3ab9db6908343cb,0
f449ed080034342,1
e6b6d712aa87fa5,1
deae4de39c993ed,0
752627c168ec7b1,1
41d837f4c65287a,0
bb6caceece9d225,1
14609563a25b71c,2
d2215e900b7ba72,1
5ebde2d2c0fb57e,0
59cc045ff1bd9ed,0
46004c43bb9b9b3,2
bdf8e7bdfd4f66d,0
ff4687b19d6ab3c,0
c657a9ae23578d4,0
95d9ea08fcbc9b8,1
9a2deef22fd7c23,1
5f41e137409122b,1
f6f0ca5480131a4,1
549e7200b035bee,1
981f1933d88cf07,1
29eb06152f2387b,1
21048a53f09725d,1
8d0f5e933df3182,2
6ca58ff4a5da8ac,1
00aebebc18a1ff4,0
12251f638d237e3,2
0f12278d10ec9aa,0
3e185c3e4363028,0
7876000ebd6331d,1
4b43dc4040429b3,0
c6634a3bb11b7ed,1
f0781e429b33a3f,1
6030bbebd968aed,1
f02176a31136d49,0
adf2f7545203b50,1
c2000cc7262807d,0
3ce1d8ed70300d1,1
1c6737ee49cbacb,1
8695d22311b7de8,0
674bdf32a109c97,0
5ac6a2bf1271ec9,0
b09e95e72ec1224,0
a169f127dd881d6,1
60abc9736f8d6ad,1
709917e835e01e2,2
1d51dfcf964f50d,0
edb5b2ce036c54a,0
11b9e412d434ea2,0
bfa3113561b89c4,2
ee3f858d8243895,0
934ccf3c55784bd,0
0ae4debe2066941,1
71fa128993a932d,0
7337fc66b513227,0
2e7ca909655e508,1
8faceef30d8a007,0
09e23b8ab3baed8,0
7891324e3bb9433,1
c00c539da479497,0
1db77f91af43775,0
fe46cb6eee863c3,1
ac94a8fc55cc5a1,2
b3c254719c8df19,1
3cb29ec426889d1,2
cb1a84c695a6c51,0
07fb9dc9aa161e6,0
887016777547b3a,0
bf3af8992bb58bd,0
c026ff02a835843,2
449c27a02143868,1
617328894cbda61,1
4bd8c55fd2d3782,0
2c781b9acb1eb30,0
88159fe38e47d96,1
c3b6904e9d138f5,0
ebcfa7c8ffed4cd,1
56a83b8cf8ea625,1
e9d65ce95b5a40a,0
adbbf9882c52a52,1
0db969a0d0ab39f,0
3da7344dd377760,1
6e1af5fa8a808af,1
938e6c47acbcd35,1
65ff1b911e0abca,2
6230e95d2b609b8,1
d17111d2725d5f7,2
28b57bc4975eaf5,1
c1496666c680d7f,2
00fc8903c518cae,0
12fb2d13cb5b9fc,1
081e79070dfea21,1
a675aee1a44fd93,0
69055ef58b4ad3e,1
0fffec6d5bd9188,0
70db69ca1b975f0,0
3eecd0c743c4d11,1
c485f153948719a,0
4d04a077ad4d459,1
37336be0a0d3c37,0
a44916e8c4fc4d7,1
24dbc70413863b6,2
29af218825a2cc1,1
18ccb40f5907fc6,0
7176b771a661227,1
9b7c5958d98c40c,1
4de6bf48859ae58,1
c3772d6a757825b,0
4f290565dbcdee0,1
3ba0cc14eab3e60,0
1d7fa478dac62ea,2
80ce5d30881c866,1
4bcb18dfa4dab98,1
cdae3e8a0901cfb,2
f647a03b8266561,1
0e04a29f28b97b2,1
0ddc9b51a2b90a7,2
c51535e33580124,0
0332fd3d8299729,0
d31b91a3bc05ad3,1
214314fe07aa4e2,2
28a852abb1b15eb,0
15b0259de048cae,0
6c23c360b5ba536,0
92d5530900c1915,0
991341e1ec45b48,2
db5f092dc6dea04,0
b381d1ffdc84faa,2
036e11434e2be0a,1
6ea3ead27fe8409,1
c01cf7ff3202302,1
7e976059c285fcf,1
9521c3bab398516,1
169ac85863eba15,1
a60cd5915c5227c,0
17966f068702806,0
a745890280806d4,1
18b166ae5e2b6b9,1
6b7bf2d2c6d30d1,1
732d3fcf3e29c79,1
4461d5a64a26cee,0
dd375a7120587fb,1
fabc5cf8b77343d,0
dbfd90c1f483ac0,1
13dfbf3970b5559,0
65705c459092646,1
6b210cac029cd73,1
8e0996b368bd755,0
22743d13ce17b90,2
e72d72e38595628,2
daacba31afd5708,1
012dcf50dc8b47e,1
25f950a4d96cae5,1
6fe6c6c0382a3f7,2
27f164dc3a672cb,2
2b218b15a881e19,0
ac0c9cfa68cca8c,1
e4820251e1ccb1a,0
3faa31cad12ec19,2
f886f86ea4937af,2
3e4a112da0225e8,1
352c3ca2825337f,0
536f4000dde8b09,0
36d8cd92cb52f79,2
9727b0e5c1784c0,0
e0f466be4326b50,0
21d48794e7fc30f,0
7725f83a079b05d,1
c26cefff85606a0,0
717b2ece076eb93,1
a84c273c5026a7c,1
fbf08e42cb8cd22,1
485e6b2c1e34ada,1
2b9d75211137e92,0
34b274e1a907530,0
98019edd375ac6b,0
0a56bda84895151,0
0c3e0c59f074a85,1
5ae04275949b8fc,0
b39d349e6b49b78,0
480581ed96c9109,1
3df55dc123b3e64,2
63f6f1f7ec913e9,1
287bce80cc83c5c,0
6b7f0a34ef8a408,0
c669baa8f57ce7b,1
338e37dfe0c0f08,1
0ce1dcd7b6e86d8,1
e68b4f508f9d042,0
f7063e6593d9731,0
0d04c8c5f40a023,1
abe6c617b51ee22,1
0b4cbbb4af6eaec,1
f49540c37f77e71,0
ca90eccdc963112,0
8e88364c9c617bc,0
107ed0d4ddff495,2
bef54f277297a12,1
685df5261ce9b62,0
daf4787cc012d0e,1
f779246ba5c0afb,1
871a6a5bcd5bac4,1
5140d86e4d25864,0
2c00dd9dd6322d8,1
c476bc2bf3c4c64,0
be7469579a1bf47,1
0e7d9387164ae1f,0
2bbf08b75da7f63,0
fac3cf43a41a2ff,1
c0d0dbcac31ce24,0
4effb4fe5db70b8,2
1e17d350059b59f,0
49f1b060e575b8f,2
0d42d6dc6cb5173,2
83310584735a57f,0
3f11e77f94f0928,0
d15f7dcbc219fcb,1
de8ccc4388ff667,1
a4c850f9138d23d,1
cf54d1c842847e7,2
a2b79955418cb60,0
8b61cde62fa5513,1
e3cc73fe6594edd,1
c7b8184d31429b6,0
026af4b11803058,1
2e86f1d446f94af,1
5cf229fffaa0a3c,0
e2e34c73a75d547,0
df1e303c9ef1d09,0
6e0c9a2451aee20,1
ad3de81dc013f15,0
89e01ddc9c7c50a,0
cb91829e39c8f4f,0
9f48c12809f2527,0
2e62a7b33a8bf93,0
9bda572a26b33b9,0
822215add59b6b8,0
8afc553dc71943c,2
45c4e07f421604f,0
7dffcbac4bb3068,0
795975faa7d1397,0
92b7aa2ad2a5fe6,0
cefded028566a98,0
921d975f462ec26,2
4fe6ab3c07f555d,2
5f2f221376cb02c,1
533990e9de5cfd2,2
6b4897748a2f881,1
f6d7a9c69bae39b,1
a47dd3abc3385f9,1
8dfa414a4608879,1
b5ce1f63dc56d9c,0
94698d2a71d960c,2
af884eea600e474,0
75e5470b0866cf7,0
4d6d77607c38038,0
80437dea3013ee0,2
11276b3335570ad,0
9e8c791076a53fa,1
d4b974c4cc6c80f,0
fd1572883518901,1
91804527d79c611,0
4408440a79304b4,0
73181bfc1830748,0
831b94439651495,1
377d810731502c0,2
2fdde615fe388e3,0
3586a2f1fafc846,1
2939d394673a6bc,0
f39fc128ab504e9,0
81321e9a16c97fd,1
2fb437a60f6c8fb,0
981b5e2f1ab955a,0
d6e0acbae79ee07,0
b612fb95e1171e8,0
e8186296df34579,1
e181d6b2927270a,0
faf027423388d0c,2
477b0d89cc3fa5d,0
dcac0ff7d4df020,1
e912e7d97af5bb3,1
81d92235e5ba8b5,0
d0336747fe26adf,1
0ca636a08492422,1
0d718c344241a2f,0
da25198c648c9ea,1
d249aa6425a8303,1
af937d84bf6bf31,0
d93c74db1d3a5e0,2
2038e3be8ef8256,0
a837fc8f2db01c2,1
7952d79f4c4a503,0
71820f43ec37d05,1
598a42fbb903479,2
40ab142de572734,1
74a154d449932d2,0
e1e35bb24994d92,1
e68170874d1730b,0
adae305cf0a5fb6,0
f455fe842bc4fb4,2
97cbcfa6afe9abe,1
d628513dd4effa0,1
831beb12874825f,0
8e290b96d8bd684,2
3315f6e6e44c03c,1
1d76dfe7651878d,0
8033e5eb48975c1,0
189f0e142df157d,0
a234843fdf17c11,0
c7da68a38dd257c,2
81329d5a413615a,2
7e0be422c5943d4,1
564691ff655d646,1
0ecdf761fac4f7c,2
942654161419478,2
6c861839fd2adb5,1
65a04a6071df6e1,2
1c95b9965daaf41,0
9338f8853f4212c,0
9c30277b1c79c98,1
3ff9c89455bb1af,1
5a63226c97bc4e0,1
312b23dc3149431,1
906120f4746a1a4,1
34d299a7519dbe5,1
bb72cf2d307f34f,0
3f06b8a8f6aac67,0
d335fbedbc3f48f,0
9cfb43474c60fe3,1
8711fdf122386e3,2
a999ec3b020cbf6,0
dd1862a01dafd3f,0
ade663982e136b9,0
926b119cc63e112,0
e91cd65c53dc7c9,0
d88b4724098b006,2
879b214ecc2fc57,2
f82b814e8ec3bc5,1
e83e48388c22902,1
6aafd1cf4c947f1,1
4ba8800cfd1d1d1,0
2be64821285c4c4,0
d0d3ce7a19303cd,1
505bed1d9bf5a67,0
f0fca95445f6c8e,1
7c4faffeec378ef,1
dcaf35a18f587b0,0
e82200aa1934f8d,0
427af9d1c968d0f,1
22f9f7a5961441c,2
259a5133d37d566,2
9ebb56f60f6f510,2
52557c687108763,1
b341707aa3a15a0,1
92cb1656b150a64,0
7f13a5d0fde2da0,1
ac71ce30a58575b,1
e3d62606ee9f3cc,1
d182f46e73ed679,0
536c0a7246b742b,1
55aed66a1f98b02,0
0540673df3edec9,1
d2f2cec3b17d749,1
8c1f26dc43f21b0,1
c1898774acc6c1e,0
2ed6f21956b521c,0
0cd890215aea245,2
ed35b10155ce2db,1
3975710afa4761a,1
ab33fff936cb364,0
30281b52f5df10e,0
d9794b29e35c3bf,1
b82767f1672349d,0
ff7f5f7dc82ef4b,1
d031df0df5f8408,0
77e0e922c33883c,2
1412d2c73a93dec,1
3449e364018c59a,2
efccef7a9a2d276,0
e6d4042a76921be,0
a2c7d491e48db7a,1
b3415513684d482,1
41d02a3513fc788,0
03b03d0145ab710,0
1116088904e75ac,1
6169eec602c2b8c,0
24e797379df6e97,2
1d0e473c89fa031,1
688d429ff4ca853,0
4e265504e77bd15,0
72d25157abb320a,1
586c381b43998e4,0
4a7e67551081db3,1
1e5b9865f64310b,1
24099f5e5f40019,0
797d57995d8cb25,0
9cd04f750f83aa4,2
98b2c331efc2074,2
7b606c98668d5ac,1
ebf667fc8856e61,1
2af8ca4998540a8,1
6c533ee7fa667df,0
5693531c1b054d5,1
7501927f0d0a3dd,1
10203dbb8b615ae,2
e8d107a505b0f4a,0
1f96b52de529b2f,1
138da911d119ec1,0
495eed955079227,1
022bd292b43893c,0
2dbec614df307ed,1
fd7cd28a050907a,0
ea27deab46bd8e3,0
d2fe6dc1badbfc7,1
d2cfdc23ca2b311,1
7d4079efae245bb,1
4ea532b6416c278,1
c25d0cd6fa0a6b3,1
418caadccad7937,0
6c368e01fe598ae,1
19128cf8858e9db,1
19ab20e2c6d835c,1
83ce7c995ca0955,0
fdeb00954785dce,0
a99cdebf421d566,2
b7bcbcaa1133e62,0
59eff5ebaec2344,0
37c53a3e45e82bf,1
d653d7cad568bc5,1
f132c9722c6b290,0
52c95a1aedb698c,0
e984beac737c34b,1
699b3dddd149288,2
74ba4858fb7935f,0
8830962ab19d4b9,1
c01f54164e54135,1
413abad71479cfb,0
c58e2d04df8436f,1
18fa9733abefa2b,0
c6198a22489262a,1
51904079bf88ee4,1
5f2d0f2e26ee9c7,2
8797778fcb4ee62,2
ae79c2fb97c342b,2
a91f1a43a3dca36,1
1b3da4b793e4ee3,0
c5ce5aeab1ab1fa,2
dbf83215baf8c7f,0
763d8001cf31406,0
a6a4fe9cc23e84c,0
15f66bfeeffb311,1
77edcce859db9ae,1
9af608832f88892,1
a1a2ace4929401f,0
440676b4750e691,0
962ab74c168588c,0
5f8fde779e81299,0
b3bd01af5f7db6f,1
09971146ff6ffac,0
9f0b3468095ba8a,1
53be15de48b07a7,1
3978d88bab14982,0
d0cae7c07123e1e,1
e313b0645c47c82,1
df0948049a88b91,1
4d2a8769a362170,1
218537e2187cc01,1
165d954a21b4ebe,1
ee2f7d3b81a3c62,0
a48e45b77e692bd,1
26fa974fc413ae9,1
33379b94e6f8ea0,1
fcc308a787412d2,0
c9d9fee8e589960,2
460c4cffb28382e,0
dc6e767a46d04c5,0
13de3e5735b820b,0
3c32a7ef69b4d8c,1
572468366cf6ec2,0
40fc8a92e542c60,1
d394dde58e17cf0,1
e13cdc7804017cc,0
719510628064141,0
e063e4dbdedb828,0
27d43827c47c352,2
34428dc80103526,1
117c3f99fee41bb,1
6fe8be147857213,0
477bb9d9ce562b6,1
22614c14f8be24b,0
6d25e2acdc4e5df,0
5e247963f307a78,2
b29ec6f3251952d,0
15ee404d5ac2fec,1
654a95353f3a2aa,1
5e15285533e0f31,2
3e202939a6e9370,1
7df18314efd125b,0
021233234f6c5f0,0
874caf7525f2e1e,0
cc9f5d69135cea2,1
02398cb247d4f3e,2
251383a2604d2d8,0
51aec868a92b693,1
bf15094729b8cd5,0
4d1c1e36bb628c5,1
49c22bf687a9a64,0
b9423ffc1729c4d,1
7848c3a8e7cf5bf,1
df266b7a0d33915,1
788ebe8a343c884,2
09720755e4dab4c,0
40db88beeee9ae1,1
1e7425872b5da1b,0
c8683323bf28c23,0
b99c28eac16355e,0
c9b12f3d1e767d1,0
10e508e248e529f,0
b17513a7b780bbc,2
1c3efe53435cfda,1
32d3b89a9e3c5c8,1
86fd1e2296043fd,0
bad9d1d9c4f663e,1
8a48de501b0fc96,1
a37c207eea1fcca,0
ab6afed8e126dd4,1
e9fa300bddf648e,0
78ed715c83a565e,0
74852e84b715bd1,1
1d3eb7da56d3f93,0
99419d25ebdb271,0
a3c7c4eaf61250e,1
4ef111357a62e31,0
82474d5515cb654,0
2913719b9f5a351,2
380bda4137ca7bf,1
e1bd37ad561496e,1
4725af71a03f399,0
c747c393847c50c,1
ce69eb6a026688c,1
10b4f4f65dfbc4e,0
ede89508bccae22,0
ba998f5560d0e18,2
b162e1d734a68b5,1
44d84f251c55c66,2
8927981ceb8b80f,0
20ca768b10f533c,1
1f376e40af2f053,1
75d0af9bd8cd43a,0
6eb8b99814643d5,0
a6c9809546714f7,0
42714777a5d8ae0,1
c2dd57b0aeb7f3f,0
6fa6e272b14c573,0
eca2e75acbd18c3,0
a878b0de829e437,1
83468648cd0ff80,2
b32707aee21e8fb,1
1fa686a86c0f462,0
90afbdb9e47ee6f,0
1b794a86189f7ca,0
6c69ee62c952716,2
154f6239ed268b3,1
441e2e05a2ec1e7,0
70f5595384b0c88,0
ad782747b15400b,1
5575992f82a0034,0
fc4e831696818dd,0
ed76c0af345959a,0
7ed19f66332f80d,0
1532b0805871eff,2
ab3a96f409e8495,0
a42f8c13329fa8e,0
ffb8439f84938ae,2
b09da1df28b83ad,0
28961444f16efdc,0
13d7324bd08ce48,1
16da8cbfabc7fbf,0
8864e23b007be35,1
a0657999f904f80,1
b46c14158117342,0
a366d870a2b207a,1
61960122af50c21,0
327e5e32b0fc974,0
5a3f8126db213cd,2
97e20424d9bd01b,0
d7f2baf38bff03d,1
c6d95a11ebddf1a,0
b1b811dd54b0aac,1
05e9978883a27a3,1
69853c0715e6441,0
e403847a921350f,1
1edb247a0a6f37f,0
f9064cefd647c21,0
d185ec6a72244c6,0
cd280ac93623592,1
6f284094c90ff4a,2
9f5a2ee26b01944,1
99027b1aaaae8cf,0
79fd08a14e3f450,2
c071b03afa6b381,0
4a3e5b3f57a1461,0
2da2604c8ca0a7b,2
2e179fcbbcabbbd,0
33d578c97c3b2c1,2
40f586f607a25e6,1
c52296984605dad,0
02030e6b2cbefd6,2
d964ece51528a0c,1
e9776eb8b213969,0
3fa05f0a0125f88,0
599624cb3474461,0
a427c1bbaf5c7a1,1
e9799b2bc53f721,1
ed3d9151da8eb9e,2
352e7eb45d3694e,0
83c6fab678078fd,2
0e027e09b5a07e7,0
53ff5946ec64761,2
ff2cb0b89024a07,1
99ec91df402d751,1
775a59b1a06c380,1
c726626924934d8,0
107929170683328,0
0c7509443b78b83,0
0d84523cead7fd5,1
8de1cea574c3fea,0
4ac4997be295dad,1
47fe566e14a75c6,0
5aa26b781ac5972,0
2daece9cfa1244e,2
3d7d36fa5922e5e,1
71bdecea8b45249,1
2121ebb7a41e395,1
1ea55d9c484707b,0
12ea62d38316bfa,0
cb59b242568ea96,0
c328011d129cb1d,1
71153f6e43ab1fc,0
72754f732aa9918,1
1b9a92a2de811b1,1
886016baa7785fe,0
353910b000e6214,0
ce4d4fe10d191df,2
ce29d8ffa6f60c0,0
407f156080f7d3b,1
27010268f800f50,1
590b79cc866eea8,2
be6ca222bbaa711,1
e880ef8a6f5c079,1
b86a9e0b415b409,2
740d177b8153374,0
7bde05e7be1dea6,1
c27e7fcc12990d9,0
c42f831a0491b2f,1
20446a57f73a51e,1
2395a4354526dd9,2
d34efefbaea029f,0
ced813d354809bb,0
ce9f0a0ffb2983d,0
81daf248dbf1ef4,1
f2b160afa9a29a7,1
f5516207545ac7c,0
78f8da3272a1492,0
1c30993b2c4b574,1
013717e15e0313a,1
7799c1008d71dca,1
dbd8f411bda4d01,0
7bfb76aa2968057,2
4c087e56a167079,0
89ad3e2e42a0b37,0
ef31b72f66614d7,0
ab471c89904cdac,0
f6e6ba4a31783fe,2
aa928e9ff46731c,1
8e673516572b62e,0
98dde63f9721cae,0
27f29136dd83dcc,0
3b639dca35421cb,0
03cde11ccc1a04f,1
5b808de1afc7f39,0
969c75bd3ac1d4f,1
bf7a927d028753e,0
7cfbd8b0cd52f23,1
0148e912e114f65,1
2c064c1a460e655,1
a2cd093f3b16141,0
de89521ba8c7888,0
9b961ab4b8f8c8f,1
84cf469cbd92e7a,2
2e7404f7a43bea2,0
d75c45c74221f95,0
0290961803b8435,1
cce576f4aeb043e,1
b6f01b79b1ce3b3,0
2152dff79d985c2,0
9b6630d36d59c69,1
2c8a44dbc6d31fd,0
13034e8e2c15ea9,0
c5bbc1435defc9f,1
273b4a04da3e859,1
0e8a5310e089efe,0
20873da29f2eda1,0
60b6b227be70e9a,0
3255fc9bb0163ff,2
be93d45d4b76c9b,2
8ed0d2e341f7515,1
99bb4e137bc1155,1
78aaba31c0f3c87,0
b3621dece2a416a,0
777e569777b67b7,0
29546fd6db3fc61,1
44b517bf04d03d3,1
b74f40972138862,2
d7a7444d1277827,1
5f9e0316758c099,2
0cfdce85f5a4eca,0
a4a135a43863bad,0
bf40146d125263d,1
55a2902c79370ff,0
994f71d8fe8be2b,0
64cc6dac168b952,2
f478db540ae930f,1
5babd7529163e28,2
b69b87dd9421223,1
5e8cc0c66028925,0
353b3b766b293c1,0
11b824ccce7d0f0,1
7807e12e9f173e5,0
5ac8f367f4c7480,0
fc83c4ed4c39f55,0
4f64bc062e645c1,0
94e4042040fccb2,0
3e520cea1144f42,1
844129665147a5f,2
803ee06a0dd8a90,1
46c3b57fb2585f1,2
d4ce1240614545d,1
446932e3cfffb49,0
33f85d370fc8e00,0
67801892448f6c8,1
182c860396c68b5,1
c29a44bab1e56ce,0
c8cfcc562f73e6d,0
f8e639c861a965c,0
e5909aa14fb2239,0
257d80015c18446,0
69e4715858edab0,0
5f4c5e8cbc40ae4,1
9d917822595492a,0
9e44868c4d6814c,1
de6aabfe4df4885,1
25ccf7a33258ac1,1
67fa6327a2eace2,0
e5a0f74eb14a633,1
e2997bf55cf181a,1
50cfacf319b885f,0
69aa515c63efdb2,0
2c850eeb8f856ce,0
3a4f0298dde855d,2
1ced6e6b487656f,0
d55680e746e556b,1
657c0c85d7e878c,0
fe0f36e700ef7a4,0
a3948adc5918455,0
05a57bb634c5f68,0
